Semana;Date;Start time;Duration (minutes);Plant_species;Insect_species;Interaction
9;21th September 2021;14:00;15;Pachystachys lutea;0;
9;21th September 2021;14:00;15;Lantana camara;0;
9;21th September 2021;14:00;15;Gaya domingensis;0;
9;21th September 2021;14:00;15;Justicia brandegeeana;0;
9;21th September 2021;14:00;15;Tridax procumbens;Apis mellifera;1
9;21th September 2021;14:00;15;Momordica charantia;0;
9;21th September 2021;14:00;15;Nerium oleander;0;
9;21th September 2021;14:00;15;Parthenium hysterophorus;0;
9;21th September 2021;14:00;15;Tradescantia pallida;0;
9;21th September 2021;14:00;15;Turnera subulata;0;
9;21th September 2021;14:00;15;Thunbergia grandiflora;Trigona;2
9;21th September 2021;14:00;15;Antigonon leptopus;Apis mellifera;1
9;21th September 2021;14:00;15;Mikania glomerata;0;
9;21th September 2021;14:00;15;Solanum paniculatum;0;
9;21th September 2021;14:00;15;Rosmarinus officinalis;0;
9;21th September 2021;14:00;15;Gaillardia pulchella;Apis mellifera;1
9;21th September 2021;14:00;15;Ocimum basilicum;0;
9;21th September 2021;14:00;15;Zinnia elegans;0;
9;21th September 2021;14:00;15;Cosmos sulphureus;0;
9;21th September 2021;14:00;15;Sigesbeckia orientalis;0;
9;21th September 2021;14:00;15;Camonea umbellata;0;
9;21th September 2021;14:00;15;Carica papaya;0;
9;21th September 2021;14:00;15;Leucaena leucocephala;0;
9;21th September 2021;14:00;15;Aloe vera;Trigona;2
9;21th September 2021;14:00;15;Aloe sp. 1;Trigona;2
9;21th September 2021;14:00;15;Coffea arabica;0;
9;21th September 2021;14:00;15;Psidium guajava;0;
9;21th September 2021;14:00;15;Hibiscus rosa-sinensis x sp. 1;0;
9;21th September 2021;14:00;15;Hibiscus rosa-sinensis x sp. 2;0;
9;21th September 2021;14:00;15;Catharanthus roseus;0;
9;21th September 2021;14:00;15;Bougainvillea glabra;0;
9;21th September 2021;14:00;15;Tithonia rotundifolia;0;
9;21th September 2021;14:00;15;Dietes bicolor;0;
9;23th September 2021;10:00;15;Pleroma mutabile;0;
9;23th September 2021;10:00;15;Dichorisandra thyrsiflora;Bombus preta;1
9;23th September 2021;10:00;15;Sonchus oleraceus;0;
9;23th September 2021;10:00;15;Neomarica caerulea;0;
9;23th September 2021;10:00;15;Calliandra brevipes;Apis mellifera;1
9;23th September 2021;10:00;15;Solanum sisymbriifolium;Hallicitidae verde comum (já capturada);1
9;23th September 2021;10:00;15;Solanum sisymbriifolium;Bombus preta;1
9;23th September 2021;10:00;15;Dianella tasmanica;0;
9;23th September 2021;10:00;15;Argemone mexicana;0;
9;23th September 2021;10:00;15;Acmella oleracea;0;
9;23th September 2021;10:00;15;Raphanus raphanistrum;0;
9;23th September 2021;10:00;15;Emilia fosbergii;0;
9;23th September 2021;10:00;15;Talinum fruticosum;0;
9;23th September 2021;10:00;15;Ixora chinensis;0;
9;23th September 2021;10:00;15;Pachystachys lutea;Trigona (Base da flor);2
9;23th September 2021;10:00;15;Lantana camara;0;
9;23th September 2021;10:00;15;Gaya domingensis;0;
9;23th September 2021;10:00;15;Justicia brandegeeana;0;
9;23th September 2021;10:00;15;Tridax procumbens;Apis mellifera;1
9;23th September 2021;10:00;15;Momordica charantia;0;
9;23th September 2021;10:00;15;Nerium oleander;Apis mellifera;1
9;23th September 2021;10:00;15;Parthenium hysterophorus;Apis mellifera;1
9;23th September 2021;10:00;15;Tradescantia pallida;Apis mellifera;1
9;23th September 2021;10:00;15;Turnera subulata;Bombus preta;1
9;23th September 2021;10:00;15;Turnera subulata;abelha estranha com antenonaabc;1
9;23th September 2021;10:00;15;Turnera subulata;Apis mellifera;1
9;23th September 2021;10:00;15;Thunbergia grandiflora;Trigona;2
9;23th September 2021;10:00;15;Antigonon leptopus;Melipinini preto (Scaptotrigona/Trigona) ?;1
9;23th September 2021;10:00;15;Mikania glomerata;Diptera (abd com quadrados brancos);1
9;23th September 2021;10:00;15;Mikania glomerata;Apis mellifera;1
9;23th September 2021;10:00;15;Solanum paniculatum;0;
9;23th September 2021;10:00;15;Rosmarinus officinalis;0;
9;23th September 2021;10:00;15;Ocimum basilicum;Apis mellifera;1
9;23th September 2021;10:00;15;Zinnia elegans;0;
9;23th September 2021;10:00;15;Gaillardia pulchella;0;
9;23th September 2021;10:00;15;Cosmos sulphureus;0;
9;23th September 2021;10:00;15;Sigesbeckia orientalis;0;
9;23th September 2021;10:00;15;Camonea umbellata;0;
9;23th September 2021;10:00;15;Carica papaya;0;
9;23th September 2021;10:00;15;Leucaena leucocephala;Nannotrigona testaceicornes;1
9;23th September 2021;10:00;15;Aloe vera;Trigona;2
9;23th September 2021;10:00;15;Aloe sp. 1;Vespa paulistinha;2
9;23th September 2021;10:00;15;Aloe sp. 1;Trigona (Estrutura rep.);2
9;23th September 2021;10:00;15;Coffea arabica;Melipinini preto (Scaptotrigona/Trigona) ?;2
9;23th September 2021;10:00;15;Psidium guajava;0;
9;23th September 2021;10:00;15;Hibiscus rosa-sinensis x sp. 1;0;
9;23th September 2021;10:00;15;Hibiscus rosa-sinensis x sp. 2;0;
9;23th September 2021;10:00;15;Catharanthus roseus;0;
9;23th September 2021;10:00;15;Bougainvillea glabra;0;
9;23th September 2021;10:00;15;Tithonia rotundifolia;Apis mellifera;1
9;23th September 2021;10:00;15;Dietes bicolor;Hallictidae verde comum (parece abd azul)(photo);2
9;23th September 2021;12:30;15;Turnera subulata;Abelha preta mt diferente (140);1
9;23th September 2021;12:30;15;Tradescantia pallida;0;
9;23th September 2021;12:30;15;Parthenium hysterophorus;Apis mellifera;1
9;23th September 2021;12:30;15;Nerium oleander;0;
9;23th September 2021;12:30;15;Momordica charantia;0;
9;23th September 2021;12:30;15;Tridax procumbens;Apis mellifera;1
9;23th September 2021;12:30;15;Justicia brandegeeana;0;
9;23th September 2021;12:30;15;Gaya domingensis;0;
9;23th September 2021;12:30;15;Lantana camara;0;
9;23th September 2021;12:30;15;Pachystachys lutea;0;
9;23th September 2021;12:30;15;Ixora chinensis;Trigona (Base da flor);2
9;23th September 2021;12:30;15;Talinum fruticosum;0;
9;23th September 2021;12:30;15;Emilia fosbergii;0;
9;23th September 2021;12:30;15;Raphanus raphanistrum;0;
9;23th September 2021;12:30;15;Acmella oleracea;0;
9;23th September 2021;12:30;15;Argemone mexicana;0;
9;23th September 2021;12:30;15;Dianella tasmanica;0;
9;23th September 2021;12:30;15;Calliandra brevipes;Apis mellifera;1
9;23th September 2021;12:30;15;Neomarica caerulea;0;
9;23th September 2021;12:30;15;Solanum sisymbriifolium;Hallicitidae verde comum (já capturada);1
9;23th September 2021;12:30;15;Sonchus oleraceus;0;
9;23th September 2021;12:30;15;Dichorisandra thyrsiflora;Hallicitidae verde comum (já capturada);1
9;23th September 2021;12:30;15;Pleroma mutabile;0;
9;23th September 2021;12:30;15;Dietes bicolor;Exomalopsis grande preta comum aqui;2
9;23th September 2021;12:30;15;Tithonia rotundifolia;Apis mellifera;1
9;23th September 2021;12:30;15;Bougainvillea glabra;0;
9;23th September 2021;12:30;15;Catharanthus roseus;Borboleta laranja feia (já cap.) \Pousada na flor;1
9;23th September 2021;12:30;15;Hibiscus rosa-sinensis x sp. 2;0;
9;23th September 2021;12:30;15;Hibiscus rosa-sinensis x sp. 1;0;
9;23th September 2021;12:30;15;Psidium guajava;0;
9;23th September 2021;12:30;15;Coffea arabica;Apis mellifera;2
9;23th September 2021;12:30;15;Gaillardia pulchella;0;
9;23th September 2021;12:30;15;Aloe sp. 1;Trigona;2
9;23th September 2021;12:30;15;Aloe vera;Trigona;2
9;23th September 2021;12:30;15;Leucaena leucocephala;Melipinini preto (Scaptotrigona/Trigona) ?;1
9;23th September 2021;12:30;15;Leucaena leucocephala;Nannotrigona testaceicornes;1
9;23th September 2021;12:30;15;Carica papaya;0;
9;23th September 2021;12:30;15;Camonea umbellata;0;
9;23th September 2021;12:30;15;Sigesbeckia orientalis;Nannotrigona testaceicornes;1
9;23th September 2021;12:30;15;Cosmos sulphureus;0;
9;23th September 2021;12:30;15;Zinnia elegans;0;
9;23th September 2021;12:30;15;Ocimum basilicum;Hexo (142);1
9;23th September 2021;12:30;15;Ocimum basilicum;Apis mellifera;1
9;23th September 2021;12:30;15;Rosmarinus officinalis;0;
9;23th September 2021;12:30;15;Solanum paniculatum;0;
9;23th September 2021;12:30;15;Mikania glomerata;Diptera com abd preto lustroso;1
9;23th September 2021;12:30;15;Mikania glomerata;Borboleta (PHOTO);1
9;23th September 2021;12:30;15;Mikania glomerata;Apis mellifera;1
9;23th September 2021;12:30;15;Antigonon leptopus;Apis mellifera;1
9;23th September 2021;12:30;15;Thunbergia grandiflora;Trigona;1
9;23th September 2021;14:00;15;Turnera subulata;0;
9;23th September 2021;14:00;15;Tradescantia pallida;0;
9;23th September 2021;14:00;15;Parthenium hysterophorus;Tetragonisca sp.;1
9;23th September 2021;14:00;15;Nerium oleander;0;
9;23th September 2021;14:00;15;Momordica charantia;0;
9;23th September 2021;14:00;15;Tridax procumbens;Apis mellifera;1
9;23th September 2021;14:00;15;Justicia brandegeeana;0;
9;23th September 2021;14:00;15;Gaya domingensis;0;
9;23th September 2021;14:00;15;Lantana camara;0;
9;23th September 2021;14:00;15;Pachystachys lutea;0;
9;23th September 2021;14:00;15;Ixora chinensis;0;
9;23th September 2021;14:00;15;Talinum fruticosum;0;
9;23th September 2021;14:00;15;Emilia fosbergii;0;
9;23th September 2021;14:00;15;Raphanus raphanistrum;0;
9;23th September 2021;14:00;15;Acmella oleracea;Tetragonisca sp.;2
9;23th September 2021;14:00;15;Argemone mexicana;Trigona spinipes;2
9;23th September 2021;14:00;15;Argemone mexicana;Hallictidae verde comum menor;2
9;23th September 2021;14:00;15;Dianella tasmanica;0;
9;23th September 2021;14:00;15;Calliandra brevipes;0;
9;23th September 2021;14:00;15;Neomarica caerulea;0;
9;23th September 2021;14:00;15;Solanum sisymbriifolium;0;
9;23th September 2021;14:00;15;Sonchus oleraceus;0;
9;23th September 2021;14:00;15;Dichorisandra thyrsiflora;0;
9;23th September 2021;14:00;15;Pleroma mutabile;Hallictidae verde comum (já cap.);2
9;23th September 2021;14:00;15;Dietes bicolor;0;
9;23th September 2021;14:00;15;Tithonia rotundifolia;0;
9;23th September 2021;14:00;15;Bougainvillea glabra;0;
9;23th September 2021;14:00;15;Catharanthus roseus;0;
9;23th September 2021;14:00;15;Hibiscus rosa-sinensis x sp. 2;0;
9;23th September 2021;14:00;15;Hibiscus rosa-sinensis x sp. 1;0;
9;23th September 2021;14:00;15;Psidium guajava;0;
9;23th September 2021;14:00;15;Coffea arabica;0;
9;23th September 2021;14:00;15;Gaillardia pulchella;0;
9;23th September 2021;14:00;15;Aloe sp. 1;Trigona;2
9;23th September 2021;14:00;15;Aloe vera;Trigona;2
9;23th September 2021;14:00;15;Leucaena leucocephala;Nannotrigona testaceicornes;1
9;23th September 2021;14:00;15;Carica papaya;0;
9;23th September 2021;14:00;15;Camonea umbellata;Hallictidae meio esverdeada (Photo);1
9;23th September 2021;14:00;15;Sigesbeckia orientalis;0;
9;23th September 2021;14:00;15;Cosmos sulphureus;0;
9;23th September 2021;14:00;15;Zinnia elegans;0;
9;23th September 2021;14:00;15;Ocimum basilicum;Apis mellifera;1
9;23th September 2021;14:00;15;Rosmarinus officinalis;0;
9;23th September 2021;14:00;15;Solanum paniculatum;0;
9;23th September 2021;14:00;15;Mikania glomerata;Apis mellifera;1
9;23th September 2021;14:00;15;Antigonon leptopus;0;
9;23th September 2021;14:00;15;Thunbergia grandiflora;Trigona;2
9;24th September 2021;07:30;15;Turnera subulata;0;
9;24th September 2021;07:30;15;Tradescantia pallida;Bombus preta;1
9;24th September 2021;07:30;15;Tradescantia pallida;Bombus amarela;1
9;24th September 2021;07:30;15;Tradescantia pallida;Apis mellifera;1
9;24th September 2021;07:30;15;Parthenium hysterophorus;0;
9;24th September 2021;07:30;15;Nerium oleander;0;
9;24th September 2021;07:30;15;Momordica charantia;0;
9;24th September 2021;07:30;15;Tridax procumbens;0;
9;24th September 2021;07:30;15;Justicia brandegeeana;0;
9;24th September 2021;07:30;15;Gaya domingensis;0;
9;24th September 2021;07:30;15;Lantana camara;0;
9;24th September 2021;07:30;15;Pachystachys lutea;0;
9;24th September 2021;07:30;15;Ixora chinensis;0;
9;24th September 2021;07:30;15;Talinum fruticosum;0;
9;24th September 2021;07:30;15;Emilia fosbergii;0;
9;24th September 2021;07:30;15;Raphanus raphanistrum;0;
9;24th September 2021;07:30;15;Acmella oleracea;0;
9;24th September 2021;07:30;15;Argemone mexicana;0;
9;24th September 2021;07:30;15;Dianella tasmanica;0;
9;24th September 2021;07:30;15;Calliandra brevipes;0;
9;24th September 2021;07:30;15;Neomarica caerulea;0;
9;24th September 2021;07:30;15;Solanum sisymbriifolium;Bombus (Uma das duas ou preta ou amarela);1
9;24th September 2021;07:30;15;Sonchus oleraceus;Apis mellifera;1
9;24th September 2021;07:30;15;Dichorisandra thyrsiflora;0;
9;24th September 2021;07:30;15;Pleroma mutabile;0;
9;24th September 2021;07:30;15;Dietes bicolor;0;
9;24th September 2021;07:30;15;Tithonia rotundifolia;0;
9;24th September 2021;07:30;15;Bougainvillea glabra;0;
9;24th September 2021;07:30;15;Catharanthus roseus;0;
9;24th September 2021;07:30;15;Hibiscus rosa-sinensis x sp. 2;0;
9;24th September 2021;07:30;15;Hibiscus rosa-sinensis x sp. 1;0;
9;24th September 2021;07:30;15;Psidium guajava;0;
9;24th September 2021;07:30;15;Coffea arabica;Apis mellifera;2
9;24th September 2021;07:30;15;Gaillardia pulchella;0;
9;24th September 2021;07:30;15;Aloe sp. 1;Trigona;2
9;24th September 2021;07:30;15;Aloe vera;Trigona;2
9;24th September 2021;07:30;15;Leucaena leucocephala;Melipinini preto (Scaptotrigona/Trigona) ?;1
9;24th September 2021;07:30;15;Carica papaya;0;
9;24th September 2021;07:30;15;Camonea umbellata;0;
9;24th September 2021;07:30;15;Sigesbeckia orientalis;0;
9;24th September 2021;07:30;15;Cosmos sulphureus;0;
9;24th September 2021;07:30;15;Zinnia elegans;0;
9;24th September 2021;07:30;15;Ocimum basilicum;0;
9;24th September 2021;07:30;15;Rosmarinus officinalis;0;
9;24th September 2021;07:30;15;Solanum paniculatum;Bombus preta;1
9;24th September 2021;07:30;15;Mikania glomerata;0;
9;24th September 2021;07:30;15;Antigonon leptopus;0;
9;24th September 2021;07:30;15;Thunbergia grandiflora;Trigona;2
9;28th September 2021;10:00;15;Turnera subulata;0;
9;28th September 2021;10:00;15;Tradescantia pallida;0;
9;28th September 2021;10:00;15;Parthenium hysterophorus;Apis mellifera;1
9;28th September 2021;10:00;15;Nerium oleander;0;
9;28th September 2021;10:00;15;Momordica charantia;0;
9;28th September 2021;10:00;15;Tridax procumbens;Apis mellifera;1
9;28th September 2021;10:00;15;Justicia brandegeeana;0;
9;28th September 2021;10:00;15;Gaya domingensis;0;
9;28th September 2021;10:00;15;Lantana camara;0;
9;28th September 2021;10:00;15;Pachystachys lutea;0;
9;28th September 2021;10:00;15;Ixora chinensis;0;
9;28th September 2021;10:00;15;Talinum fruticosum;0;
9;28th September 2021;10:00;15;Emilia fosbergii;0;
9;28th September 2021;10:00;15;Raphanus raphanistrum;0;
9;28th September 2021;10:00;15;Acmella oleracea;0;
9;28th September 2021;10:00;15;Argemone mexicana;0;
9;28th September 2021;10:00;15;Dianella tasmanica;0;
9;28th September 2021;10:00;15;Agapanthus africanus;Apis mellifera;2
9;28th September 2021;10:00;15;Neomarica caerulea;0;
9;28th September 2021;10:00;15;Solanum sisymbriifolium;Xylocopa preta;1
9;28th September 2021;10:00;15;Sonchus oleraceus;0;
9;28th September 2021;10:00;15;Dichorisandra thyrsiflora;0;
9;28th September 2021;10:00;15;Pleroma mutabile;0;
9;28th September 2021;10:00;15;Dietes bicolor;0;
9;28th September 2021;10:00;15;Tithonia rotundifolia;Apis mellifera;1
9;28th September 2021;10:00;15;Bougainvillea glabra;0;
9;28th September 2021;10:00;15;Catharanthus roseus;0;
9;28th September 2021;10:00;15;Hibiscus rosa-sinensis x sp. 2;0;
9;28th September 2021;10:00;15;Hibiscus rosa-sinensis x sp. 1;0;
9;28th September 2021;10:00;15;Psidium guajava;0;
9;28th September 2021;10:00;15;Coffea arabica;0;
9;28th September 2021;10:00;15;Gaillardia pulchella;0;
9;28th September 2021;10:00;15;Aloe sp. 1;Trigona;2
9;28th September 2021;10:00;15;Aloe vera;Trigona;2
9;28th September 2021;10:00;15;Camonea umbellata;0;
9;28th September 2021;10:00;15;Leucaena leucocephala;0;
9;28th September 2021;10:00;15;Carica papaya;0;
9;28th September 2021;10:00;15;Camonea umbellata;0;
9;28th September 2021;10:00;15;Sigesbeckia orientalis;0;
9;28th September 2021;10:00;15;Cosmos sulphureus;0;
9;28th September 2021;10:00;15;Zinnia elegans;0;
9;28th September 2021;10:00;15;Ocimum basilicum;Apis mellifera;1
9;28th September 2021;10:00;15;Rosmarinus officinalis;0;
9;28th September 2021;10:00;15;Solanum paniculatum;0;
9;28th September 2021;10:00;15;Mikania glomerata;Diptera (abd com quadrados brancos);1
9;28th September 2021;10:00;15;Mikania glomerata;Mariposa diferentona (144);1
9;28th September 2021;10:00;15;Mikania glomerata;Apis mellifera;1
9;28th September 2021;10:00;15;Antigonon leptopus;0;
9;28th September 2021;10:00;15;Thunbergia grandiflora;Trigona (Base da flor);2
10;29th September 2021;12:30;15;Pleroma mutabile;0;
10;29th September 2021;12:30;15;Dichorisandra thyrsiflora;0;
10;29th September 2021;12:30;15;Sonchus oleraceus;0;
10;29th September 2021;12:30;15;Graptophyllum pictum;0;
10;29th September 2021;12:30;15;Agapanthus africanus;0;
10;29th September 2021;12:30;15;Solanum sisymbriifolium;0;
10;29th September 2021;12:30;15;Dianella tasmanica;0;
10;29th September 2021;12:30;15;Argemone mexicana;0;
10;29th September 2021;12:30;15;Acmella oleracea;Apis mellifera;1
10;29th September 2021;12:30;15;Emilia fosbergii;Apis mellifera;1
10;29th September 2021;12:30;15;Talinum fruticosum;Apis mellifera;1
10;29th September 2021;12:30;15;Ixora chinensis;0;
10;29th September 2021;12:30;15;Pachystachys lutea;0;
10;29th September 2021;12:30;15;Lantana camara;0;
10;29th September 2021;12:30;15;Gaya domingensis;0;
10;29th September 2021;12:30;15;Justicia brandegeeana;0;
10;29th September 2021;12:30;15;Tridax procumbens;Apis mellifera;1
10;29th September 2021;12:30;15;Momordica charantia;0;
10;29th September 2021;12:30;15;Nerium oleander;0;
10;29th September 2021;12:30;15;Parthenium hysterophorus;Nannotrigona testaceicornes;1
10;29th September 2021;12:30;15;Tradescantia pallida;0;
10;29th September 2021;12:30;15;Turnera subulata;0;
10;29th September 2021;12:30;15;Mikania glomerata;Apis mellifera;1
10;29th September 2021;12:30;15;Thunbergia grandiflora;Trigona spinipes;2
